Name,Origine,Destinazione,Total_Minu,Total_Mete
110002 - 28060,110002.0,28060.0,373.44,732456.09
110003 - 28060,110003.0,28060.0,381.84,745585.7
110004 - 28060,110004.0,28060.0,363.29,713518.34
110005 - 28060,110005.0,28060.0,376.05,717103.31
110006 - 28060,110006.0,28060.0,373.82,726766.48
110007 - 28060,110007.0,28060.0,365.96,708082.93
110008 - 28060,110008.0,28060.0,387.75,741934.3
110009 - 28060,110009.0,28060.0,378.54,736209.73
103068 - 28060,103068.0,28060.0,194.84,362293.07
103069 - 28060,103069.0,28060.0,182.83,338459.6
103070 - 28060,103070.0,28060.0,197.76,360007.83
103071 - 28060,103071.0,28060.0,199.93,371041.99
103072 - 28060,103072.0,28060.0,176.95,314205.5
96017 - 28060,96017.0,28060.0,174.88,327281.82
96018 - 28060,96018.0,28060.0,178.04,334318.3
96019 - 28060,96019.0,28060.0,183.88,335124.81
96020 - 28060,96020.0,28060.0,175.67,321039.84
96021 - 28060,96021.0,28060.0,178.19,329082.63
96022 - 28060,96022.0,28060.0,180.01,326669.86
96023 - 28060,96023.0,28060.0,179.96,327162.33
96024 - 28060,96024.0,28060.0,192.98,354926.09
96025 - 28060,96025.0,28060.0,170.51,326297.77
96026 - 28060,96026.0,28060.0,175.13,327080.25
93021 - 28060,93021.0,28060.0,64.35,110492.02
93022 - 28060,93022.0,28060.0,60.43,101886.54
93024 - 28060,93024.0,28060.0,91.25,139033.4
93025 - 28060,93025.0,28060.0,84.02,131822.6
93026 - 28060,93026.0,28060.0,92.77,145327.98
93027 - 28060,93027.0,28060.0,80.94,127744.19
93028 - 28060,93028.0,28060.0,64.82,104523.18
93029 - 28060,93029.0,28060.0,67.09,100719.97
98032 - 28060,98032.0,28060.0,137.32,256316.86
98033 - 28060,98033.0,28060.0,116.99,205710.9
98034 - 28060,98034.0,28060.0,134.11,243107.9
98035 - 28060,98035.0,28060.0,121.0,211474.09
98036 - 28060,98036.0,28060.0,139.43,260334.27
98037 - 28060,98037.0,28060.0,137.31,249126.65
98038 - 28060,98038.0,28060.0,118.96,215217.13
98039 - 28060,98039.0,28060.0,134.18,239372.37
98040 - 28060,98040.0,28060.0,140.51,261083.97
98041 - 28060,98041.0,28060.0,137.99,257587.98
96032 - 28060,96032.0,28060.0,182.26,331344.7
96033 - 28060,96033.0,28060.0,184.0,336262.14
102024 - 28060,102024.0,28060.0,584.8,1119456.75
102025 - 28060,102025.0,28060.0,573.66,1121893.65
102026 - 28060,102026.0,28060.0,564.53,1095171.44
102027 - 28060,102027.0,28060.0,540.93,1068151.56
102028 - 28060,102028.0,28060.0,558.23,1095380.06
102029 - 28060,102029.0,28060.0,548.37,1075196.89
102030 - 28060,102030.0,28060.0,574.71,1107755.7
102031 - 28060,102031.0,28060.0,564.34,1095895.96
102032 - 28060,102032.0,28060.0,567.11,1099305.14
102033 - 28060,102033.0,28060.0,558.19,1090206.12
102034 - 28060,102034.0,28060.0,553.45,1085914.01
102035 - 28060,102035.0,28060.0,554.4,1083940.69
102036 - 28060,102036.0,28060.0,542.4,1073522.91
102037 - 28060,102037.0,28060.0,567.6,1106123.9
102038 - 28060,102038.0,28060.0,562.35,1093180.68
102039 - 28060,102039.0,28060.0,555.55,1093699.34
102040 - 28060,102040.0,28060.0,554.39,1092438.96
102041 - 28060,102041.0,28060.0,564.38,1096181.54
102042 - 28060,102042.0,28060.0,570.31,1103054.67
102043 - 28060,102043.0,28060.0,546.51,1077038.67
97048 - 28060,97048.0,28060.0,126.98,222526.14
103073 - 28060,103073.0,28060.0,197.66,359227.28
103074 - 28060,103074.0,28060.0,179.96,317087.47
103075 - 28060,103075.0,28060.0,184.83,352162.69
103076 - 28060,103076.0,28060.0,206.75,378608.54
103077 - 28060,103077.0,28060.0,181.9,345145.45
98042 - 28060,98042.0,28060.0,126.0,238304.62
98043 - 28060,98043.0,28060.0,123.91,235826.21
98044 - 28060,98044.0,28060.0,132.42,244686.75
98045 - 28060,98045.0,28060.0,133.71,253234.27
98046 - 28060,98046.0,28060.0,140.29,259433.12
98047 - 28060,98047.0,28060.0,123.3,229608.34
98048 - 28060,98048.0,28060.0,137.17,248625.15
98049 - 28060,98049.0,28060.0,120.39,226591.86
98050 - 28060,98050.0,28060.0,138.46,259161.33
98051 - 28060,98051.0,28060.0,126.56,232630.64
98052 - 28060,98052.0,28060.0,131.3,239821.74
98053 - 28060,98053.0,28060.0,126.49,237929.11
98054 - 28060,98054.0,28060.0,125.13,230557.1
102044 - 28060,102044.0,28060.0,567.23,1098269.81
102045 - 28060,102045.0,28060.0,556.92,1086937.99
102046 - 28060,102046.0,28060.0,557.91,1089932.62
102047 - 28060,102047.0,28060.0,548.06,1080289.7
102048 - 28060,102048.0,28060.0,568.74,1099623.74
102049 - 28060,102049.0,28060.0,561.36,1090518.24
96034 - 28060,96034.0,28060.0,185.74,337271.71
96035 - 28060,96035.0,28060.0,182.8,333847.1
96037 - 28060,96037.0,28060.0,166.58,317288.37
96038 - 28060,96038.0,28060.0,185.67,337201.12
96039 - 28060,96039.0,28060.0,190.77,343156.87
96040 - 28060,96040.0,28060.0,181.6,334104.69
96041 - 28060,96041.0,28060.0,182.65,335545.68
96042 - 28060,96042.0,28060.0,186.36,337011.03
96043 - 28060,96043.0,28060.0,179.92,331632.62
96044 - 28060,96044.0,28060.0,199.15,348696.38
96046 - 28060,96046.0,28060.0,184.74,336930.65
96047 - 28060,96047.0,28060.0,177.43,329014.33
96048 - 28060,96048.0,28060.0,185.22,337185.69
96049 - 28060,96049.0,28060.0,183.01,334797.47
96050 - 28060,96050.0,28060.0,180.58,331782.9
96051 - 28060,96051.0,28060.0,175.72,327758.9
96052 - 28060,96052.0,28060.0,191.62,342928.94
96053 - 28060,96053.0,28060.0,181.32,333514.67
96054 - 28060,96054.0,28060.0,172.19,328085.13
97049 - 28060,97049.0,28060.0,131.87,237095.58
97050 - 28060,97050.0,28060.0,164.2,272171.15
97051 - 28060,97051.0,28060.0,140.73,257419.69
97052 - 28060,97052.0,28060.0,125.46,216641.24
97053 - 28060,97053.0,28060.0,131.33,235308.44
103007 - 28060,103007.0,28060.0,196.66,358017.57
103008 - 28060,103008.0,28060.0,170.06,324075.46
103009 - 28060,103009.0,28060.0,182.49,319443.64
103010 - 28060,103010.0,28060.0,167.76,306500.82
103011 - 28060,103011.0,28060.0,187.65,354126.48
103012 - 28060,103012.0,28060.0,201.4,369012.25
103013 - 28060,103013.0,28060.0,165.55,315072.25
103014 - 28060,103014.0,28060.0,193.25,355903.89
103015 - 28060,103015.0,28060.0,178.52,332843.32
103016 - 28060,103016.0,28060.0,187.84,326349.92
103017 - 28060,103017.0,28060.0,195.74,335033.41
103018 - 28060,103018.0,28060.0,184.8,336560.39
103019 - 28060,103019.0,28060.0,172.7,328740.45
103020 - 28060,103020.0,28060.0,201.62,340021.35
103021 - 28060,103021.0,28060.0,201.5,363413.61
94051 - 28060,94051.0,28060.0,330.48,598017.25
94052 - 28060,94052.0,28060.0,321.86,622626.01
100007 - 28060,100007.0,28060.0,108.84,188854.33
101001 - 28060,101001.0,28060.0,564.32,1071065.27
101002 - 28060,101002.0,28060.0,552.51,1054988.67
101003 - 28060,101003.0,28060.0,564.3,1049150.35
101004 - 28060,101004.0,28060.0,573.72,1061344.5
101005 - 28060,101005.0,28060.0,549.17,1050700.83
101006 - 28060,101006.0,28060.0,549.6,1051299.35
101007 - 28060,101007.0,28060.0,545.49,1026882.74
101008 - 28060,101008.0,28060.0,546.1,1029161.08
101009 - 28060,101009.0,28060.0,565.36,1070810.26
101010 - 28060,101010.0,28060.0,573.39,1064046.52
57017 - 28060,57017.0,28060.0,268.96,498676.06
57018 - 28060,57018.0,28060.0,279.17,537417.94
57019 - 28060,57019.0,28060.0,272.06,501502.08
57020 - 28060,57020.0,28060.0,286.93,545836.66
57021 - 28060,57021.0,28060.0,232.14,441404.14
57022 - 28060,57022.0,28060.0,250.21,465637.19
57023 - 28060,57023.0,28060.0,275.91,498680.04
57024 - 28060,57024.0,28060.0,246.29,452542.19
57025 - 28060,57025.0,28060.0,258.96,476247.79
57026 - 28060,57026.0,28060.0,252.22,469375.21
57027 - 28060,57027.0,28060.0,251.93,468939.57
60013 - 28060,60013.0,28060.0,316.44,613959.31
62068 - 28060,62068.0,28060.0,346.44,665520.57
62069 - 28060,62069.0,28060.0,373.57,680764.2
62070 - 28060,62070.0,28060.0,360.37,691459.28
65057 - 28060,65057.0,28060.0,434.21,810837.81
65058 - 28060,65058.0,28060.0,411.3,783823.38
65059 - 28060,65059.0,28060.0,455.47,869905.54
65060 - 28060,65060.0,28060.0,417.77,790645.83
65061 - 28060,65061.0,28060.0,438.07,813039.72
65062 - 28060,65062.0,28060.0,459.76,836528.07
65063 - 28060,65063.0,28060.0,414.72,800263.63
65064 - 28060,65064.0,28060.0,421.2,795381.01
65065 - 28060,65065.0,28060.0,424.23,796374.59
65066 - 28060,65066.0,28060.0,384.14,747259.86
93038 - 28060,93038.0,28060.0,79.55,128181.71
93039 - 28060,93039.0,28060.0,77.22,126590.6
93040 - 28060,93040.0,28060.0,70.23,115496.65
93041 - 28060,93041.0,28060.0,65.03,107980.97
93042 - 28060,93042.0,28060.0,84.35,137704.52
93043 - 28060,93043.0,28060.0,56.06,96976.47
93044 - 28060,93044.0,28060.0,84.06,135443.96
93045 - 28060,93045.0,28060.0,107.71,160592.79
93046 - 28060,93046.0,28060.0,104.19,157062.45
93047 - 28060,93047.0,28060.0,91.14,143831.99
93048 - 28060,93048.0,28060.0,75.69,123753.98
93049 - 28060,93049.0,28060.0,103.74,155559.16
93050 - 28060,93050.0,28060.0,78.05,128647.79
93051 - 28060,93051.0,28060.0,67.4,114716.38
101011 - 28060,101011.0,28060.0,540.9,1019932.23
101012 - 28060,101012.0,28060.0,584.89,1077141.47
101013 - 28060,101013.0,28060.0,584.35,1078993.38
108054 - 28060,108054.0,28060.0,136.38,249243.53
108055 - 28060,108055.0,28060.0,116.86,213353.93
109001 - 28060,109001.0,28060.0,201.66,389091.82
109002 - 28060,109002.0,28060.0,233.59,421139.54
60015 - 28060,60015.0,28060.0,309.73,584769.98
62020 - 28060,62020.0,28060.0,382.69,693840.8
62021 - 28060,62021.0,28060.0,372.51,696041.68
62022 - 28060,62022.0,28060.0,380.53,710865.58
62023 - 28060,62023.0,28060.0,356.3,674967.61
62027 - 28060,62027.0,28060.0,355.35,676482.66
62028 - 28060,62028.0,28060.0,357.29,684446.98
62029 - 28060,62029.0,28060.0,347.21,663790.9
62030 - 28060,62030.0,28060.0,366.42,688587.35
62031 - 28060,62031.0,28060.0,383.71,698100.65
65018 - 28060,65018.0,28060.0,424.26,833604.33
65019 - 28060,65019.0,28060.0,410.61,800576.71
65067 - 28060,65067.0,28060.0,365.32,718776.16
65068 - 28060,65068.0,28060.0,385.54,748613.08
65069 - 28060,65069.0,28060.0,436.86,815311.54
65070 - 28060,65070.0,28060.0,455.49,831989.8
65071 - 28060,65071.0,28060.0,431.91,802098.48
65072 - 28060,65072.0,28060.0,384.26,751664.53
65073 - 28060,65073.0,28060.0,388.65,755295.43
65074 - 28060,65074.0,28060.0,419.7,791908.4
57070 - 28060,57070.0,28060.0,240.53,451473.77
57071 - 28060,57071.0,28060.0,278.57,537654.25
57072 - 28060,57072.0,28060.0,245.34,456471.19
57073 - 28060,57073.0,28060.0,288.44,511384.92
58001 - 28060,58001.0,28060.0,288.6,543361.95
58002 - 28060,58002.0,28060.0,273.84,526342.12
58003 - 28060,58003.0,28060.0,268.2,515191.93
58004 - 28060,58004.0,28060.0,278.91,512499.67
58005 - 28060,58005.0,28060.0,269.51,508229.34
93052 - 28060,93052.0,28060.0,80.79,128876.8
94001 - 28060,94001.0,28060.0,323.94,599137.53
94002 - 28060,94002.0,28060.0,316.43,580246.9
99015 - 28060,99015.0,28060.0,139.11,253788.2
99016 - 28060,99016.0,28060.0,130.56,242205.38
99017 - 28060,99017.0,28060.0,127.92,243122.25
99018 - 28060,99018.0,28060.0,116.61,219381.19
108008 - 28060,108008.0,28060.0,133.8,237380.7
108009 - 28060,108009.0,28060.0,129.41,236513.94
109005 - 28060,109005.0,28060.0,216.33,399838.36
60051 - 28060,60051.0,28060.0,305.87,586982.46
60052 - 28060,60052.0,28060.0,305.17,593348.68
60053 - 28060,60053.0,28060.0,283.1,538957.91
108030 - 28060,108030.0,28060.0,133.6,246302.5
108031 - 28060,108031.0,28060.0,116.15,213385.16
108032 - 28060,108032.0,28060.0,139.32,251531.32
108033 - 28060,108033.0,28060.0,121.04,229880.13
108034 - 28060,108034.0,28060.0,122.63,232226.35
108035 - 28060,108035.0,28060.0,123.81,234358.12
108036 - 28060,108036.0,28060.0,116.98,218309.33
108037 - 28060,108037.0,28060.0,139.14,244482.88
108038 - 28060,108038.0,28060.0,124.12,220527.19
108039 - 28060,108039.0,28060.0,130.47,241002.76
108040 - 28060,108040.0,28060.0,132.27,244529.86
108041 - 28060,108041.0,28060.0,131.43,237416.17
108042 - 28060,108042.0,28060.0,119.07,215576.97
108043 - 28060,108043.0,28060.0,129.2,234184.86
108044 - 28060,108044.0,28060.0,122.8,229848.84
108045 - 28060,108045.0,28060.0,126.92,239310.88
108046 - 28060,108046.0,28060.0,126.54,229910.3
108047 - 28060,108047.0,28060.0,138.43,253071.11
108048 - 28060,108048.0,28060.0,133.64,244460.12
108049 - 28060,108049.0,28060.0,122.3,226309.68
108050 - 28060,108050.0,28060.0,119.99,225048.79
108051 - 28060,108051.0,28060.0,115.14,212014.78
108052 - 28060,108052.0,28060.0,114.74,219047.29
94023 - 28060,94023.0,28060.0,331.89,611827.82
94024 - 28060,94024.0,28060.0,342.19,622527.48
94025 - 28060,94025.0,28060.0,333.27,637379.47
94026 - 28060,94026.0,28060.0,344.88,633672.81
100003 - 28060,100003.0,28060.0,121.64,225400.25
100004 - 28060,100004.0,28060.0,120.22,218924.72
100005 - 28060,100005.0,28060.0,117.47,217388.02
108001 - 28060,108001.0,28060.0,114.84,219485.38
108002 - 28060,108002.0,28060.0,120.03,217363.6
108003 - 28060,108003.0,28060.0,131.61,241946.22
109003 - 28060,109003.0,28060.0,214.02,396309.24
109004 - 28060,109004.0,28060.0,201.34,388726.68
65020 - 28060,65020.0,28060.0,370.4,725178.74
65021 - 28060,65021.0,28060.0,466.56,851036.76
65022 - 28060,65022.0,28060.0,395.63,769755.39
65023 - 28060,65023.0,28060.0,437.32,807953.58
65024 - 28060,65024.0,28060.0,438.66,817451.19
65025 - 28060,65025.0,28060.0,405.24,776496.11
57028 - 28060,57028.0,28060.0,289.1,514251.43
57029 - 28060,57029.0,28060.0,234.08,450229.95
58006 - 28060,58006.0,28060.0,272.44,522481.06
58007 - 28060,58007.0,28060.0,293.12,542802.64
58008 - 28060,58008.0,28060.0,291.11,545310.7
58009 - 28060,58009.0,28060.0,269.29,516587.79
58010 - 28060,58010.0,28060.0,270.78,522693.36
58011 - 28060,58011.0,28060.0,265.1,517295.83
58012 - 28060,58012.0,28060.0,282.44,528711.8
58013 - 28060,58013.0,28060.0,274.36,492693.14
58014 - 28060,58014.0,28060.0,280.34,538943.68
58015 - 28060,58015.0,28060.0,252.42,467870.15
58016 - 28060,58016.0,28060.0,270.46,490545.68
58017 - 28060,58017.0,28060.0,277.44,523961.72
58018 - 28060,58018.0,28060.0,244.0,468671.28
58019 - 28060,58019.0,28060.0,278.44,524791.48
58020 - 28060,58020.0,28060.0,284.97,542241.07
58021 - 28060,58021.0,28060.0,267.22,507425.36
58022 - 28060,58022.0,28060.0,265.81,512841.3
58023 - 28060,58023.0,28060.0,260.19,503646.42
60045 - 28060,60045.0,28060.0,283.88,545091.53
60046 - 28060,60046.0,28060.0,274.76,529640.2
108004 - 28060,108004.0,28060.0,122.64,227348.29
108005 - 28060,108005.0,28060.0,135.79,247248.12
108006 - 28060,108006.0,28060.0,118.6,215653.08
108007 - 28060,108007.0,28060.0,122.81,218690.15
109006 - 28060,109006.0,28060.0,200.89,380522.48
109010 - 28060,109010.0,28060.0,206.47,388391.0
57030 - 28060,57030.0,28060.0,255.04,486269.1
57031 - 28060,57031.0,28060.0,252.84,469131.52
57032 - 28060,57032.0,28060.0,250.56,466248.21
57033 - 28060,57033.0,28060.0,265.75,438310.82
57034 - 28060,57034.0,28060.0,278.46,512949.82
57035 - 28060,57035.0,28060.0,223.71,432777.7
57036 - 28060,57036.0,28060.0,296.09,555214.94
57037 - 28060,57037.0,28060.0,284.9,511681.16
57038 - 28060,57038.0,28060.0,255.84,473188.28
57039 - 28060,57039.0,28060.0,248.86,459161.04
60047 - 28060,60047.0,28060.0,305.17,584337.15
60048 - 28060,60048.0,28060.0,288.12,554702.43
60049 - 28060,60049.0,28060.0,315.97,589240.31
60050 - 28060,60050.0,28060.0,332.31,630046.65
109014 - 28060,109014.0,28060.0,231.56,414931.06
109015 - 28060,109015.0,28060.0,239.19,426682.65
101014 - 28060,101014.0,28060.0,556.61,1041422.54
101015 - 28060,101015.0,28060.0,580.51,1088575.24
101016 - 28060,101016.0,28060.0,574.45,1059737.25
101017 - 28060,101017.0,28060.0,576.32,1082545.66
101018 - 28060,101018.0,28060.0,568.57,1075432.36
101019 - 28060,101019.0,28060.0,569.82,1079495.55
101020 - 28060,101020.0,28060.0,573.52,1079206.57
101021 - 28060,101021.0,28060.0,568.12,1052141.12
101022 - 28060,101022.0,28060.0,566.37,1072114.78
101023 - 28060,101023.0,28060.0,558.66,1062228.41
101024 - 28060,101024.0,28060.0,579.9,1087162.08
101025 - 28060,101025.0,28060.0,562.36,1048860.98
101026 - 28060,101026.0,28060.0,559.68,1041820.43
101027 - 28060,101027.0,28060.0,568.22,1071664.82
102001 - 28060,102001.0,28060.0,560.58,1099877.23
102002 - 28060,102002.0,28060.0,562.36,1101301.54
102003 - 28060,102003.0,28060.0,554.63,1083625.9
102004 - 28060,102004.0,28060.0,564.45,1095127.75
102005 - 28060,102005.0,28060.0,549.46,1078197.8
102006 - 28060,102006.0,28060.0,558.28,1090495.4
60019 - 28060,60019.0,28060.0,306.69,600543.04
60020 - 28060,60020.0,28060.0,300.41,574117.61
60021 - 28060,60021.0,28060.0,315.21,610935.76
60022 - 28060,60022.0,28060.0,301.56,589580.87
60023 - 28060,60023.0,28060.0,303.92,571843.61
62033 - 28060,62033.0,28060.0,372.84,701315.95
62034 - 28060,62034.0,28060.0,371.54,700646.0
62035 - 28060,62035.0,28060.0,357.38,676874.73
62036 - 28060,62036.0,28060.0,394.22,727375.16
62037 - 28060,62037.0,28060.0,356.54,676459.08
62038 - 28060,62038.0,28060.0,352.49,675483.32
62071 - 28060,62071.0,28060.0,376.71,706930.69
62072 - 28060,62072.0,28060.0,359.63,670540.55
62073 - 28060,62073.0,28060.0,354.12,672730.21
62074 - 28060,62074.0,28060.0,349.97,668993.75
62075 - 28060,62075.0,28060.0,375.53,705390.68
62076 - 28060,62076.0,28060.0,360.99,684484.09
62077 - 28060,62077.0,28060.0,366.41,688170.94
62078 - 28060,62078.0,28060.0,381.07,710773.57
63001 - 28060,63001.0,28060.0,347.78,679252.86
63002 - 28060,63002.0,28060.0,346.93,679757.14
63003 - 28060,63003.0,28060.0,382.6,726732.05
63005 - 28060,63005.0,28060.0,351.09,684536.33
63006 - 28060,63006.0,28060.0,362.99,709199.33
63008 - 28060,63008.0,28060.0,362.39,707597.25
65075 - 28060,65075.0,28060.0,426.95,827381.03
65076 - 28060,65076.0,28060.0,429.73,839080.43
65077 - 28060,65077.0,28060.0,445.46,859295.24
65078 - 28060,65078.0,28060.0,362.82,710062.22
108010 - 28060,108010.0,28060.0,128.72,241005.3
108011 - 28060,108011.0,28060.0,135.25,248805.66
108012 - 28060,108012.0,28060.0,119.91,226044.2
108013 - 28060,108013.0,28060.0,117.96,219855.71
108014 - 28060,108014.0,28060.0,126.68,232867.43
108015 - 28060,108015.0,28060.0,131.42,242556.76
108016 - 28060,108016.0,28060.0,122.8,229304.14
108017 - 28060,108017.0,28060.0,113.16,215433.85
108018 - 28060,108018.0,28060.0,136.23,248629.54
108019 - 28060,108019.0,28060.0,130.74,243159.95
108020 - 28060,108020.0,28060.0,139.11,249835.92
108021 - 28060,108021.0,28060.0,118.09,222449.11
108022 - 28060,108022.0,28060.0,127.69,232703.58
102007 - 28060,102007.0,28060.0,558.79,1098211.49
102008 - 28060,102008.0,28060.0,563.58,1102041.39
109007 - 28060,109007.0,28060.0,211.74,386885.84
109008 - 28060,109008.0,28060.0,207.08,388158.17
109009 - 28060,109009.0,28060.0,202.34,387281.41
109016 - 28060,109016.0,28060.0,212.58,395691.09
109017 - 28060,109017.0,28060.0,211.35,393996.15
62039 - 28060,62039.0,28060.0,353.57,673972.5
62040 - 28060,62040.0,28060.0,364.64,694159.72
62041 - 28060,62041.0,28060.0,391.58,720507.72
62042 - 28060,62042.0,28060.0,393.09,724691.85
62043 - 28060,62043.0,28060.0,366.22,696927.53
62044 - 28060,62044.0,28060.0,369.44,676692.9
62045 - 28060,62045.0,28060.0,375.95,707011.58
62046 - 28060,62046.0,28060.0,380.34,710428.78
62047 - 28060,62047.0,28060.0,374.51,705590.19
62048 - 28060,62048.0,28060.0,360.69,691021.86
62049 - 28060,62049.0,28060.0,357.56,681444.0
65026 - 28060,65026.0,28060.0,429.01,839851.18
65027 - 28060,65027.0,28060.0,448.0,869412.41
65079 - 28060,65079.0,28060.0,367.05,716559.19
65088 - 28060,65088.0,28060.0,363.5,710198.36
65089 - 28060,65089.0,28060.0,406.68,788422.31
65090 - 28060,65090.0,28060.0,371.53,727848.43
65091 - 28060,65091.0,28060.0,421.63,793668.85
58024 - 28060,58024.0,28060.0,249.5,476521.35
58025 - 28060,58025.0,28060.0,273.02,510528.81
94003 - 28060,94003.0,28060.0,319.98,604780.43
59029 - 28060,59029.0,28060.0,308.32,583344.06
59030 - 28060,59030.0,28060.0,331.37,614133.92
59031 - 28060,59031.0,28060.0,317.99,617290.21
61089 - 28060,61089.0,28060.0,334.63,645995.68
61090 - 28060,61090.0,28060.0,348.2,680806.38
61091 - 28060,61091.0,28060.0,325.59,636071.45
61092 - 28060,61092.0,28060.0,348.46,668875.46
61093 - 28060,61093.0,28060.0,326.4,626224.44
61094 - 28060,61094.0,28060.0,353.96,676707.06
65028 - 28060,65028.0,28060.0,434.96,811464.43
65029 - 28060,65029.0,28060.0,439.37,852558.12
65030 - 28060,65030.0,28060.0,412.32,790588.37
65031 - 28060,65031.0,28060.0,419.41,792379.03
65032 - 28060,65032.0,28060.0,429.85,807047.02
65033 - 28060,65033.0,28060.0,415.21,800732.49
65034 - 28060,65034.0,28060.0,364.85,714490.12
65035 - 28060,65035.0,28060.0,417.35,790910.37
65036 - 28060,65036.0,28060.0,378.4,739026.71
65037 - 28060,65037.0,28060.0,368.27,726081.13
65038 - 28060,65038.0,28060.0,455.79,838372.83
57040 - 28060,57040.0,28060.0,238.8,448270.71
58026 - 28060,58026.0,28060.0,270.72,520961.96
58027 - 28060,58027.0,28060.0,268.99,514695.86
58028 - 28060,58028.0,28060.0,283.08,534957.75
58029 - 28060,58029.0,28060.0,279.92,533136.54
58030 - 28060,58030.0,28060.0,265.08,510516.42
58031 - 28060,58031.0,28060.0,268.34,517712.81
58032 - 28060,58032.0,28060.0,269.86,502761.37
58033 - 28060,58033.0,28060.0,240.27,457253.08
58034 - 28060,58034.0,28060.0,268.5,523278.16
58035 - 28060,58035.0,28060.0,262.73,510505.27
58036 - 28060,58036.0,28060.0,240.12,463950.56
58037 - 28060,58037.0,28060.0,233.48,449875.93
58038 - 28060,58038.0,28060.0,259.49,474201.64
